atom_count,structure_type,atomic_number,electronegativity,atomic_radius,melting_point,dos_pc1,dos_pc2,dos_pc3,dos_pc4,dos_pc5,dos_pc6,dos_pc7,dos_pc8,dos_pc9,dos_pc10,dos_pc11,dos_pc12,dos_pc13,dos_pc14,dos_pc15,dos_pc16,dos_pc17,dos_pc18,dos_pc19,dos_pc20,dos_pc21,dos_pc22,dos_pc23,dos_pc24,dos_pc25,dos_pc26,dos_pc27,dos_pc28,dos_pc29,dos_pc30,dos_pc31,dos_pc32,dos_pc33,dos_pc34,dos_pc35,dos_pc36,dos_pc37,dos_pc38,dos_pc39,dos_pc40,dos_pc41,dos_pc42,dos_pc43,dos_pc44,dos_pc45,dos_pc46,dos_pc47,dos_pc48,dos_pc49,dos_pc50,target_property
118,icosahedral,79,2.1552402459307123,1.4147474894046266,1225.904241478207,-0.7553016021109987,0.11854871987094838,-1.0361766357160804,-1.6284302833553708,-3.530514581446516,1.501647778909442,-5.92101803481304,-0.5599595673456825,-2.297529967464138,1.3088048704458306,1.9383199831522298,2.815373721203065,2.119267793943229,1.63360696024788,2.0714941811313756,-0.45963801499987345,1.8400768911768617,4.287609969867301,-0.16059680806725668,-3.962224126098408,-2.025512390345044,0.7525223650053438,4.67957159641548,-0.5950726219298215,-1.2838931606092907,-2.9419874094374014,-0.666037562055413,0.7494008583697357,0.5765213703533764,-5.076686997083034,2.32915300783234,-1.707479661412062,-7.8972427878496,3.7608958317096968,4.3184979771195025,-2.6887143450427415,-1.758393943099921,-4.20718207021753,1.6253762330847934,1.0255094692430775,2.0465527667700427,-2.146203367207123,-0.37689944440403744,2.3851570916595435,-1.408099614693536,2.594363505742783,-3.8620606070853287,3.757637281159194,-4.056073050149984,-3.799272229477018,-0.23697671552949634
122,icosahedral,78,2.181928130495271,1.4727097561996922,1298.8888894376623,0.5367374407533453,-6.054394664265644,1.8377831232289785,-0.8839151554854487,0.03543007330907937,2.4373439245285415,5.838914746936823,-4.857855529450399,-3.0847953157730874,-5.860443480212966,-1.134622191034567,2.231169801521431,4.971970472272871,-8.199138181956076,-3.3897489876054463,2.553008121286386,0.2083619976141626,0.6966013198469896,3.0197432998985985,0.8459914415172365,0.34625590301048365,-2.5173716009258325,-2.9796126001677337,-1.0116806373371199,-0.2773253965381626,4.778445305967083,-2.9292935589210076,0.8583411806587107,0.4252957046526472,-2.3706919942679203,0.9539537374159396,0.6673517525237035,1.925075717160272,1.6751083187239089,-3.1615191082287804,-3.0890333507512215,0.47783093308691543,1.5177359490968256,2.4787866613851075,-1.441446016405797,2.1046067624379803,-1.0644991870354177,3.0841480599413105,7.341083812016383,-0.05650589628470333,-1.9376205457302171,-1.9512888463095537,-0.7840442436124083,-6.751849562286625,0.5464489078985482,-0.18326355721251864
42,cubic,78,2.8617856210135173,1.2539049326610725,1279.0372640727371,1.9352047141947843,-4.2302086314015215,2.767713076963945,4.409142856494588,-5.500751740645557,6.280946107164067,3.079874467917759,-0.726718509265932,-4.6199482604283055,-4.296682667319596,0.5418525320549092,1.284384454478028,0.7697426005763235,0.7712708011852791,0.021715032468707804,-4.172832080526981,6.645766218747442,4.562054537022332,-0.934979076088228,0.022464675675801623,-0.2812952511824916,-1.7430685241031478,-1.5055730542500452,1.1754804773826886,2.1444067017246673,-1.3543276257834165,-0.18370691480801096,-6.577507977116066,2.9595719303980283,2.3441160021152334,-1.7164799401570372,-3.1992680872403803,-1.9032869429875217,-2.6503416154537014,4.232841673568972,0.6998808695152646,0.769615954891237,1.065158362854625,5.075084614257653,-2.899539623882109,-2.904883876676659,1.1189013408572666,-3.343630359772723,5.906107268236173,-3.308974902909418,2.415716611957906,-5.460537491677109,4.4780146558783835,-5.581987350152366,2.7812606771312107,0.11489587868934338
21,cubic,78,2.9461154621336325,1.2712629974771632,1635.5879459911773,4.10183855831605,-4.177471186850168,7.538493233367012,3.5535812613362285,3.2340597569883025,-1.5369168439377865,2.243592017385413,-2.448264928711511,0.8947836458648181,0.2278548985726449,1.0034240265681413,0.1517420455469309,-1.3781784206517205,1.1961430668177844,-2.2170848725860335,1.3117617897358458,-8.283396081292272,1.0035771039441856,2.267248531372313,3.4783166639954484,-0.9561281555455797,-0.6917079689017944,4.679927015827942,1.1382572489471567,-0.9838992039402661,-6.263293231822563,2.4559430259856603,-2.203169753004833,0.36269864632610854,2.1764561067236445,1.4965073780943359,-0.5036531348273217,3.955510989718741,0.4459246125746986,-1.5765872567341774,1.620772153916461,-3.2774472523492575,-0.21802919323115885,3.917534832786069,4.279894532443466,-0.9220437146547243,-1.4896863267275242,1.1276787118363651,-1.3972070687250067,-3.132352897161293,-0.7766436276768883,0.610937674014657,3.7702277704100218,3.094332970894383,4.701081609280252,0.42935325015785486
40,icosahedral,79,2.373309316279753,1.4914185282124919,1690.6711979141671,1.5130484947849456,-0.676043326601344,-0.6735109737292627,0.551434897034174,-5.623509559453231,5.301215369545413,1.4647995235947988,1.6590810582366144,-0.21377357046389656,1.378479268259251,-8.920117446390904,-3.736602968381788,0.4391128905216752,2.6042185591432476,-3.766392039107454,1.3921129280086002,-0.8139728104091003,1.580321885588602,5.068690692270761,-5.005797285256003,1.5133299331964882,-1.4052200745454935,-2.349953815972206,-2.943625334773482,-4.00634666742833,-3.3180753920053316,1.3615256526325066,-1.4722443002882974,2.950036531388274,5.328578400283271,-1.827691400976391,0.11715360868732841,-4.700091441592675,-3.5561832966417595,3.729467070095473,-1.6122461897091591,1.2858049399637954,-2.768694371305298,-2.6682507933047193,3.9289301177527225,-6.318359874755911,1.9484098113072224,0.8512340386915639,2.5397033165069685,4.150444622091089,2.275340009791402,-5.374089718129424,-3.1049577389722636,5.100821592201498,-2.875046367982831,-0.2479112547511859
71,cubic,78,2.270744673143554,1.254293085812847,1328.106819786403,0.17033709514006387,-0.9362839218553441,-2.4678898007425096,0.40779542091555004,0.9951420958275222,-6.591421626774751,-1.380915799547531,5.318516573417385,1.8301005566103519,4.394942006623664,1.0730140737240255,2.9309591473563623,0.18593080752554692,9.098776478453601,-1.1829699986791846,1.5751799054634577,7.409279456722931,0.7999678759961616,3.708099758672805,-4.9154720526682985,-6.946432152349966,-1.8076080210909844,-0.2298799924899673,-0.3891079841303823,5.244517766305201,-0.6881592372968113,7.077212109459815,-6.890028909169418,0.8877850084435969,-3.2321960005025274,-4.7379542546587015,-0.3232315340675983,1.4872590324467685,2.592639048195516,1.0172365366801535,0.5656172075924312,-1.4654877834101345,3.290900655708157,1.1381423153616785,1.0103126519902954,4.0115439920930935,4.8774431562096305,-0.41657314088363345,3.3575787878012924,0.29654937379168655,0.08323571091333949,-4.252460321172466,2.074571694568171,2.0653898517590465,-0.19908745335180691,0.7975911208344767
20,cuboctahedral,78,2.6439995432390155,1.4563155280108737,1503.5116157710975,-3.654773700459624,1.0899484167924187,-1.7585073252243681,4.184796234393834,1.40537863998989,-0.2947154025818308,-3.17578614157674,1.9835935019162203,-0.88193948983989,-0.08060665792056924,4.298648858558082,4.4094205737463845,0.8273632231520651,2.1537011558657797,-0.4146951656908755,1.5732171031230084,-1.2034158395516512,-2.2181923762109332,1.348897933351753,-3.7241231138261752,-1.1486815352771726,-0.2763226472608273,1.788520689916944,2.446532662053381,3.65714929118367,-2.6734636187802026,-1.8855218070099864,0.1519106911428653,-3.7381267105868785,-3.0572743630236388,1.040232353488816,-5.870203488699992,4.303227730499709,4.1657065189732805,-1.1172789659958695,3.000845591114571,1.4168209271012537,0.4841772853166781,-3.2052533833901338,1.512825115103386,-0.20582889461221676,-3.625273250105737,1.5892568758892824,-5.551619743007751,1.317686176554716,0.08576674506121211,-2.2165956122618744,3.2593695850525726,-1.9729351551711165,2.3349959312262443,0.11442119208649235
106,icosahedral,78,2.4087341710980965,1.3476833569344104,1704.42181680672,4.242585659169034,0.34443659933961035,-2.880679349919314,1.9399967558242306,-0.7569072833471033,-1.4201253668768725,-2.8306086052388717,-4.356741957874414,1.1200246133186937,-7.013993390059264,-1.0367282194650829,3.2250227756000123,-0.1406456058827191,-1.2744096193920418,2.205239385967217,-1.272045416482982,-0.6502641096239986,-3.257352912731946,1.915902107653533,-4.481193241624706,-2.151136225852024,7.8480963605832335,3.0262632155066633,1.100775288452331,1.839336416831279,-2.4489385049347603,-1.3979899072147346,-0.20574666619622894,7.505968243128172,-0.07010740637823704,0.8530819629820767,2.741350676610634,-6.0920239892553925,-2.79398553918381,-4.354903251508904,-1.868469960655102,0.06132474783606167,-5.034253815873482,-2.3423279370404253,-0.46070514744757274,-2.8898894924770695,-1.0849415432334486,3.096723139636694,-2.613521136698576,-4.039211444657948,0.1446908393752489,2.0128653322007675,-5.366984218881035,-1.1149610789313615,0.1344951615134043,-0.36328202852298025
126,cubic,79,2.025386355660345,1.2741693223209531,1639.6809268597503,8.478666684288605,8.442409875013777,-0.6990062124999039,-3.448980323904829,0.30383522992098844,-3.1683951064655362,0.31188402128859927,4.250276657933513,0.3707172053827596,5.393622343355931,1.4858683137051045,-5.8813835469133835,-4.395562945815678,1.7208522061416902,0.3101491115809566,2.4714026452626463,2.5641488612877192,-3.5191331484234367,-1.7499573089345726,3.295643701042909,4.594874498532032,1.1499135290842837,4.285268923279641,6.100434822636907,-0.796455736480993,1.7682406815073413,0.7756168288974586,-4.825667216907975,-4.841876893134445,-2.986878047773823,-2.9241467518437023,-2.0919136796342865,-3.647627714956259,-3.0001602572455557,-4.443572965900276,-1.698657518499356,-2.547121164821663,7.853249702184125,-0.6141366402203114,2.151409322232419,-0.7417992422992032,-4.819782718264765,-6.3045998336703635,-2.691535688174569,-0.853823261573828,0.5979524140701384,2.168650589572605,0.5313091606822923,-0.5432762338731767,-0.4320048628463403,0.00452466960949225
48,icosahedral,78,2.1561525973661904,1.4612249703817535,1525.342323295109,2.3200358192434476,0.150788810940154,2.395853190307489,0.6739990939084117,-5.868586496987522,-1.753194386312551,4.856714343332822,7.399565888369077,-3.6734604289781574,-1.3766579507793342,1.1991995664914576,-3.42414167851561,-5.982074009308898,-2.19950625758391,-1.6390769160519219,-1.04601867376378,-2.879809427646525,-6.233080086313572,3.4404481345741718,0.3105189214279087,0.20921256206621813,-0.06704254601646062,2.819508952549995,-3.3173524112838835,1.8154399337567002,3.2584846997809014,2.1774052506243775,-2.307799877085171,0.578118095927136,-3.003879845145009,-2.1654747601757847,1.8874846804187075,1.5094520035374939,0.7289146214652058,0.12797955931071756,0.79440907796496,0.1676910232068492,-1.9657688228040602,1.3701263342772576,-0.45659718033466024,-0.6277599868319037,-4.022795568763568,-3.3139683477909405,2.9033676480583557,4.630032392635058,-3.538246409698589,-5.438757326394944,3.935773633089422,-1.160162839868067,2.6081261396748805,-0.24752411103515573
56,cuboctahedral,79,2.7159722288473978,1.3335915765007997,1554.2086142752637,-4.580950298232758,5.1430633439604785,-2.528563855363205,0.9532895617374915,-3.884574114945999,3.4814620539367027,-1.600479638908315,-4.011942583361181,-4.409197712112878,1.4029445151896773,2.1908397196650093,1.3298318756435923,-1.764084495235198,-1.836365231926128,0.6992676971331099,-2.4369570936638514,-0.4799766626226399,-4.239716441874155,5.425451848851589,-1.3400822226469575,1.0379814202897153,1.0954853198662384,-0.648514996490837,-3.0469946637320304,-2.4982246983180625,-1.9574292995201623,1.403120693894427,3.772350294426265,-0.45729373663472017,0.23205262831341342,2.7177863922154564,-1.001797002373837,1.0457699497980528,-0.5669304565137656,1.7718645462021159,2.7591493064687036,-3.505732597703611,-1.085859011193051,-3.282506788519563,0.8321218688987633,2.9677677209692694,2.5257489950346166,-2.14259916414005,-2.353927713252887,1.0860927677211272,0.4282925534181975,3.9142382908281097,1.909363447837038,1.0456630879045807,0.6154425080288535,-0.17487159675503533
